"","year","season","id","mean_salinity","samplesize_salinity","mean_temperature","samplesize_temperature","mean_dissolvedoxygen","samplesize_dissolvedoxygen","mean_pH","samplesize_pH"
"163",2012,"fall","CHOWAN",1.25797023809524,8,14.1865773809524,8,9.58544642857143,8,7.56654761904762,8
"164",2012,"spring","CHOWAN",0.433208333333333,12,22.9735714285714,12,7.48996031746032,12,7.23666666666667,12
"165",2012,"summer","CHOWAN",1.7062619047619,10,26.4000595238095,12,7.77815476190476,12,7.71855158730159,12
"166",2012,"winter","CHOWAN",0.297053571428571,4,16.2239285714286,4,9.94125,4,7.45017857142857,4
"167",2013,"fall","CHOWAN",0.907690476190476,12,11.7993849206349,12,9.51281746031746,12,7.65714285714286,12
"168",2013,"spring","CHOWAN",0.900961038961039,11,22.3280952380952,12,7.97178571428571,12,7.57738095238095,12
"169",2013,"summer","CHOWAN",0.178625,12,27.0054761904762,12,7.03702380952381,12,7.4934126984127,12
"170",2013,"winter","CHOWAN",0.804270833333333,8,8.678125,8,11.1770833333333,8,7.321875,8
"171",2014,"fall","CHOWAN",0.302972222222222,12,14.3630952380952,12,9.88511904761905,12,7.36700396825397,12
"172",2014,"spring","CHOWAN",0.0392142857142857,8,26.018125,8,7.35419642857143,8,7.16991071428571,8
"173",2014,"summer","CHOWAN",0.113776785714286,8,26.2073214285714,8,7.33214285714286,8,7.09794642857143,8
"174",2014,"winter","CHOWAN",0.0968055555555556,12,6.48753968253968,12,11.9173611111111,12,7.38805555555556,12
"175",2015,"fall","CHOWAN",0.0631481481481481,9,15.6659259259259,9,8.07534391534391,9,7.14640211640212,9
"176",2015,"spring","CHOWAN",0.04875,8,22.7142857142857,8,8.20782738095238,8,7.36470238095238,8
"177",2015,"summer","CHOWAN",0.0666666666666667,3,28.2829365079365,3,7.55873015873016,3,7.33888888888889,3
"178",2015,"winter","CHOWAN",0.148055555555556,6,8.51111111111111,6,11.5455555555556,6,7.51722222222222,6
"179",2016,"fall","CHOWAN",0.04,6,10.9194444444444,6,10.9155555555556,6,7.27916666666667,6
"180",2016,"spring","CHOWAN",0.0660634920634921,9,21.3171693121693,9,8.41571428571429,9,7.40907407407407,9
"181",2016,"summer","CHOWAN",0.124444444444444,6,29.0711111111111,6,6.83472222222222,6,7.26944444444444,6
"182",2016,"winter","CHOWAN",0.0326190476190476,6,10.085753968254,6,11.125753968254,6,7.23087301587302,6
"183",2017,"fall","CHOWAN",0.677460007751323,9,13.4814215206349,9,10.1163503626984,9,7.24178838280423,9
"184",2017,"spring","CHOWAN",0.0789934540357143,8,22.0228320029762,8,7.79505557380952,8,7.17684824732143,8
"185",2017,"summer","CHOWAN",0.119054958563492,9,27.4801835,9,7.70102564047619,9,7.44804908571429,6
"186",2017,"winter","CHOWAN",0.0375073242592593,9,11.10699,9,11.1519801851852,9,7.41211938888889,9
"187",2018,"fall","CHOWAN",0.04,3,11.2069047619048,3,9.42190476190476,3,6.94785714285714,3
"188",2018,"spring","CHOWAN",0.370123435952381,6,23.8632283214286,6,6.56051394761905,6,6.97349903095238,6
"189",2018,"summer","CHOWAN",1.34501247777778,3,28.7297997222222,3,7.91042233333333,3,7.61957044444444,3
"190",2018,"winter","CHOWAN",0.534987348174603,6,10.630368997619,6,10.8968966873016,6,7.03282265238095,6
"191",2019,"spring","CHOWAN",0.0464444444444444,9,24.9790476190476,9,8.02656084656085,9,7.61820105820106,9
"192",2019,"summer","CHOWAN",0.125038961038961,11,26.5322943722944,11,7.78329004329004,11,7.73761904761905,10
"193",2020,"winter","CHOWAN",0.101875,4,10.8169642857143,4,10.552380952381,4,6.95416666666667,4
